POINT_ID,BD 0-20,Depth,pH_CaCl2,EC,OC,P,N,K,TH_LAT,TH_LONG,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc,Clay,erosion_by_water
53583912,1.053,0-20 cm,5.0,14.56,51.1,15.8,4.2,79,57.17323041,27.32151736,C10,U120,Woodland,Broadleaved woodland,Forestry,14.0,4.85120835946873e-07
56282802,1.027,0-20 cm,6.6,9.68,20.9,< LOD,2.4,195.7,46.94670144,27.3331484,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),41.0,0.0
51404736,0.851,0-20 cm,3.5,3.95,40.5,< LOD,1.6,42,64.80866487,27.33702,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,2.0,
57362326,1.153,0-20 cm,6.2,7.36,22,< LOD,2.1,445.2,42.56207159,27.35014596,B32,U111,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),60.0,0.507719814777374
57442294,1.306,0-20 cm,5.4,8.26,31.6,< LOD,2.2,99.6,42.26518031,27.36223807,C10,U120,Woodland,Broadleaved woodland,Forestry,13.0,0.0
52224440,0.662,0-20 cm,3.7,5.44,71.1,14.4,3,75.5,62.05448551,27.36371518,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,5.0,
57022486,1.214,0-20 cm,6.2,5.62,15,21.9,1.5,223.4,44.03287362,27.36550745,B31,U111,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),41.0,0.313960134983063
56462736,1.393,0-20 cm,7.1,14.7,23.4,< LOD,2,235.5,46.33330205,27.3700199,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),17.0,1.62074327468872
52304412,0.447,0-20 cm,3.4,9.43,188.2,14.1,6.8,154.7,61.79366214,27.3725006,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,5.0,
56822578,1.302,0-20 cm,7.1,21.92,17.7,< LOD,1.8,195.2,44.87864702,27.37252139,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),58.0,0.299999982118607
53743864,1.222,0-20 cm,5.6,5.98,20.3,36.5,1.8,89.7,56.72194905,27.38127061,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),8.0,2.43914257680444e-07
56442750,1.327,0-20 cm,5.8,6.93,28.8,< LOD,2.6,445.6,46.45963025,27.38529499,E30,U111,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),52.0,7.89222717285156
53663898,0.6,0-20 cm,3.8,13.55,137.1,27.3,8,119,57.034397,27.39239028,C10,U120,Woodland,Broadleaved woodland,Forestry,19.0,1.88485600460808e-08
56662656,0.944,0-20 cm,7.0,26.35,31.4,26.3,3.7,1753.4,45.59326055,27.39258029,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),14.0,0.299999982118607
53044140,0.508,0-20 cm,5.8,86.5,364.5,26.6,24.4,254.1,59.26977364,27.40472543,B15,U111,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),,1.94928101437952e-11
51824598,1.145,0-20 cm,3.9,3.35,19,17.5,1.1,24.1,63.51564217,27.4179846,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,20.0,
53443990,1.395,0-20 cm,3.9,3.05,12.2,32.9,0.6,22.7,57.88066732,27.41990183,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,5.32690648924472e-07
57342364,,0-20 cm,7.3,20.5,30.1,7.4,3,510.8,42.89896006,27.42576713,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),11.0,3.67076552265644e-07
51184832,0.659,0-20 cm,3.7,7.56,52.9,43.7,2.2,74.9,65.69281143,27.43313001,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,2.0,
56422776,,0-20 cm,6.0,10.9,29.5,< LOD,2.6,208.1,46.69059744,27.43591195,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,0.0
56722646,1.084,0-20 cm,7.4,23.7,17.3,6.2,2,505.6,45.49340137,27.43926039,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),12.0,0.0250006839632988
53463988,1.498,0-20 cm,5.8,8.22,13,13.9,1.3,100.6,57.85895707,27.44415836,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),9.0,0.0
53064142,0.526,0-20 cm,4.9,42.4,392.1,25.6,13.9,373.6,59.28275918,27.44769173,C23,U120,Woodland,Other coniferous woodland,Forestry,,7.628057907549389e-11
52624310,,0-20 cm,3.4,13.71,163.3,37.1,6.5,152.6,60.83753467,27.45708896,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,5.0,
53643926,0.882,0-20 cm,5.3,11.82,32.5,17.7,2.8,72.6,57.28174417,27.47597198,C10,U120,Woodland,Broadleaved woodland,Forestry,7.0,0.0
52064522,0.195,0-20 cm,3.1,49.5,468.8,38.4,17.9,121.5,62.80210739,27.47990723,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,
54043774,1.229,0-20 cm,6.0,6.78,24.2,17.9,2.4,53.6,55.8758467,27.49197772,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,0.0
53124130,0.238,0-20 cm,3.3,31.5,430,63.1,15.2,332.5,59.16547537,27.49595516,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,0.0249999985098839
53903832,0.349,0-20 cm,6.5,138.4,275,34.3,21.7,179.6,56.40953637,27.5048732,C10,U120,Woodland,Broadleaved woodland,Forestry,,0.0
51404766,0.111,0-20 cm,3.4,31.4,481.1,70.1,26.5,163.3,65.06953015,27.50657822,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,,
53084148,0.534,0-20 cm,7.0,85.8,315.5,42.3,22.6,242.1,59.33043793,27.50866652,C10,U120,Woodland,Broadleaved woodland,Forestry,,0.0
56622714,1.137,0-20 cm,5.9,19.66,26.6,21.4,2.4,363.6,46.10777865,27.50885674,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),66.0,0.512450277805328
53483996,1.276,0-20 cm,4.2,3.33,11.1,44.3,0.7,28.3,57.92400825,27.51095057,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,0.0
56762654,1.181,0-20 cm,7.4,21.5,10.8,5.6,1.1,277.5,45.55482364,27.51209359,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),10.0,0.299999982118607
53723904,1.698,0-20 cm,7.1,11.61,10.6,< LOD,0.9,114.8,57.07342808,27.51323622,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,21.0,0.0
51464746,0.83,0-20 cm,3.4,2.62,22.2,< LOD,0.7,25.9,64.88221485,27.51508509,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,3.0,
57542308,1.344,0-20 cm,5.6,7.86,26.7,11.4,2.1,286.9,42.36701631,27.51709142,E10,U420,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,52.0,0.175001382827759
53763890,1.352,0-20 cm,6.8,11.99,23.6,38.3,2,120.7,56.9432443,27.51941664,B53,U111,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),12.0,9.18918274805947e-09
56602728,1.254,0-20 cm,5.2,10.55,20.5,22.3,1.8,235.2,46.23409832,27.52429537,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),58.0,0.795536518096924
52624328,0.931,0-20 cm,5.4,27.7,138.5,76.5,7.8,105.7,60.99375798,27.54320398,B15,U111,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),,
53923834,1.199,0-20 cm,5.7,8.29,18.1,16.4,2,36.3,56.4225345,27.54447446,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),11.0,0.0249999985098839
57382392,1.095,0-20 cm,6.7,12.17,28.8,< LOD,2.6,352.3,43.13561621,27.54802622,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),56.0,0.100001730024815
53743906,0.301,0-20 cm,3.0,38.4,243.4,60.3,7.4,62.6,57.0864125,27.5535769,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,,2.30471096074325e-06
52164502,0.667,0-20 cm,3.6,6.73,86,28.5,3.5,138.5,62.60618426,27.56546666,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,8.0,
57482360,1.375,0-20 cm,7.5,12.5,12.8,10.9,1.6,371.2,42.8347046,27.58256937,E30,U111,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),57.0,0.0
57702274,1.255,0-20 cm,5.4,5.75,30,< LOD,2.8,130.4,42.03581934,27.61770921,C10,U120,Woodland,Broadleaved woodland,Forestry,16.0,6.8436794009585405e-09
52224494,,0-20 cm,3.6,13.4,205,20.1,7.9,243.2,62.52333726,27.6369432,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,9.0,
52704318,1.276,0-20 cm,6.1,13.28,18.9,51.4,1.4,110.7,60.88923758,27.63787738,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),24.0,
57382428,1.347,0-20 cm,5.7,6.88,13.9,23.2,1.4,223.7,43.45040422,27.64491693,B41,U111,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),46.0,0.302268356084824
53943854,0.229,0-20 cm,5.8,119.8,404.7,17.1,25.5,127.1,56.59162562,27.65755373,C31,U120,Woodland,Spruce dominated mixed woodland,Forestry,,0.0
53783916,1.419,0-20 cm,6.6,12.61,19.9,84.7,1.9,122.4,57.16436896,27.65942108,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),8.0,1.34248296035366e-06
57462398,1.283,0-20 cm,7.3,18.01,26.2,< LOD,2.8,386,43.1712663,27.66019412,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,21.0,
57382436,1.147,0-20 cm,4.8,11.04,27.6,27.3,2.4,165,43.520327,27.66663772,C10,U120,Woodland,Broadleaved woodland,Forestry,46.0,0.320248037576675
54003836,1.268,0-20 cm,6.7,11.92,21.4,18.7,2.1,49.2,56.42237894,27.67863955,E30,U420,Grassland,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use,13.0,3.08428518280834e-08
56842684,1.264,,,,,,,,,,,,,,,9.0,0.411293268203735
52444426,,0-10 cm,3.8,5.54,48.5,31.2,2.4,71.8,61.88408672,27.69910805,C21,U120,Woodland,Spruce dominated coniferous woodland,Forestry,3.0,
51584736,0.779,0-20 cm,3.7,3.02,92.7,< LOD,2.9,28.5,64.76826579,27.70147279,C23,U120,Woodland,Other coniferous woodland,Forestry,,
57462416,1.144,0-20 cm,5.4,16.26,50.2,17.8,4.5,213.1,43.32861689,27.70882021,C10,U120,Woodland,Broadleaved woodland,Forestry,45.0,0.367668122053146
