fid,POINTID,erosion_by_water_t_ha_yr
16373,42403026,0.299999982118607
16374,42403002,9.98963855636248e-07
16375,42402894,1.0440685749054
16376,42402876,0
16377,42402858,0.321766138076782
16378,42402742,44.8593940734863
16379,42402504,0.075000025331974
16380,42402468,
16381,42401958,0.150000214576721
16382,42401946,0.075003407895565
16383,42401904,23.9516468048096
16384,42401860,0.174999997019768
16385,42383394,2.88590740638028e-07
16386,42383340,0
16387,42383304,0.772537350654602
16388,42383178,0.396203726530075
16389,42382412,0.249999985098839
16390,42381944,0.0750030726194382
16391,42381810,0.125000387430191
16392,42363742,1.03353238105774
16393,42363680,7.46289491653442
16394,42363576,0.4535973072052
16395,42363374,1.08042648605533e-07
16396,42363248,0.668041348457336
16397,42363234,1.50168192386627
16398,42363202,0.0249999985098839
16399,42363108,0
16400,42363076,0
16401,42363058,2.76965141296387
16402,42363036,0
16403,42362968,2.32866311073303
16404,42362906,1.25094032287598
16405,42362802,0.0750000104308128
16406,42362744,4.0161771774292
16407,42362456,
16408,42362442,3.06017923355103
16409,42362424,0.224999994039536
16410,42362108,0.858582317829132
16411,42362060,2.51665306091309
16412,42361920,0
16413,42361916,12.3030481338501
16414,42361906,3.44960540132888e-07
16415,42361884,1.53366100788116
16416,42361812,0.150001481175423
16417,42343658,3.75197386741638
16418,42343604,7.04830646514893
16419,42343226,4.77462387084961
16420,42343028,0.519861102104187
16421,42342480,2.53215932846069
16422,42342416,0.249999985098839
16423,42342404,0
16424,42342152,0.15000231564045
16425,42323708,1.14978384971619
16426,42323666,0
16427,42323600,5.11261749267578
16428,42323378,0
16429,42323294,0.409138053655624
16430,42323288,1.49671685695648
16431,42323258,1.42147886753082
16432,42323240,4.06105804443359
16433,42323176,0.0250007677823305
16434,42323144,0
16435,42323126,0
16436,42323122,0.0250007435679436
16437,42323114,0
16438,42323104,4.54693603515625
16439,42323086,4.5189905166626
16440,42323068,0.884574592113495
16441,42323054,3.21290762883564e-08
16442,42323042,1.3411808013916
16443,42322970,1.02335953712463
16444,42322820,2.90554714202881
16445,42322510,15.511326789856
16446,42322412,4.23074340820312
16447,42322402,0
16448,42322388,0.24519094824791
16449,42321952,6.96640729904175
16450,42321800,0.46622234582901
16451,42303712,10.3365888595581
16452,42303694,5.07474184036255
16453,42303622,2.49740552902222
16454,42303596,
16455,42303280,0.299999982118607
16456,42303034,0.599589228630066
16457,42302480,4.48684501647949
16458,42302452,1.0291383266449
16459,42283356,0
16460,42283288,1.18813836574554
16461,42283198,0.0250017084181309
16462,42283180,0.0249999985098839
16463,42283108,0
16464,42282892,0.188180521130562
16465,42282820,7.21043014526367
16466,42282538,0.0500013902783394
16467,42281988,0.175000205636024
16468,42281866,0.174999997019768
16469,42263760,0
16470,42263670,6.3972692489624
16471,42263224,3.25039291381836
16472,42263206,0
16473,42263184,0.0750003606081009
16474,42263098,0
16475,42263094,0
16476,42263076,0
16477,42263008,
16478,42262900,1.32263565063477
16479,42262882,1.80553901195526
16480,42262512,0.0749999955296516
16481,42262490,9.30563259124756
16482,42262432,1.49332690238953
16483,42262410,20.9197063446045
16484,42262392,0
16485,42261960,0.200001209974289
16486,42261946,0.299999982118607
16487,42261906,0.299999982118607
16488,42243676,0
16489,42243402,2.62527890981801e-07
16490,42243262,1.00025498867035
16491,42243196,0.0250015631318092
16492,42243136,0
16493,42242908,0.0500004552304745
16494,42242502,0.0750000476837158
16495,42242484,
16496,42242422,14.1784524917603
16497,42242404,0.225000694394112
16498,42241966,4.16092300415039
16499,42241918,0.0249999985098839
16500,42241882,0.149999991059303
16501,42241864,3.48944664001465
16502,42223656,11.9108791351318
16503,42223650,0.346316277980804
16504,42223638,0
16505,42223398,1.85686047871059e-07
16506,42223336,0
16507,42223296,2.08168005943298
16508,42223242,14.8066444396973
16509,42223134,0
16510,42223116,0
16511,42223066,2.37894725799561
16512,42223056,2.64291787147522
16513,42223048,1.70664238929749
16514,42222936,2.38449144363403
16515,42222792,0.0250015370547771
16516,42222540,0.050000973045826
16517,42222534,
16518,42222156,0.100002892315388
16519,42221964,0.225000619888306
16520,42221922,0.0250011123716831
16521,42221904,0.100001499056816
16522,42221896,0.175001040101051
16523,42221892,13.8414812088013
16524,42221866,0.299999982118607
16525,42221850,1.31168830394745
16526,42221832,0.695022940635681
16527,42221824,0.312757670879364
16528,42221814,0.519641876220703
16529,42203736,2.26834344863892
16530,42203322,0.606701493263245
16531,42203286,0.876544237136841
16532,42202386,2.64349523604324e-07
16533,42201846,0.967539012432098
16534,42183608,4.47653961181641
16535,42183378,6.38349746395761e-08
16536,42183364,2.6309832534821e-08
16537,42183342,0
16538,42183238,4.60127782821655
16539,42183180,3.15888004642773e-09
16540,42183148,0.050001036375761
16541,42183126,0
16542,42183076,0
16543,42182928,0.454184710979462
16544,42182910,0
16545,42182748,0
16546,42182536,0
16547,42182510,0.0750000476837158
16548,42182424,
16549,42182410,0.249999985098839
16550,42182396,0.419990122318268
16551,42182100,1.70510709285736
16552,42181974,0.150003865361214
16553,42181956,13.6887454986572
16554,42181952,0.125000223517418
16555,42181942,0.775317907333374
16556,42181938,0.41591465473175
16557,42181898,0.125000312924385
16558,42163298,0.619992077350616
16559,42162884,0.203390195965767
16560,42162812,0.0500003807246685
16561,42162524,0.100000061094761
16562,42162422,9.31518363952637
16563,42161894,0.12500025331974
16564,42161822,0.952071845531464
16565,42143698,0.98269909620285
16566,42143608,
16567,42143366,5.08793220888037e-08
16568,42143270,0
16569,42143258,0.382900595664978
16570,42143150,1.08579641278084e-07
16571,42143114,0
16572,42142970,0
16573,42142960,0
16574,42142870,0.0250005088746548
16575,42142780,0
16576,42142754,1.30926036834717
16577,42142406,0.225001350045204
16578,42142394,0.47955396771431
16579,42141962,0.199999988079071
16580,42141848,0.17500039935112
16581,42141800,0.646018028259277
16582,42123712,5.47933101654053
16583,42123628,4.8370213508606
16584,42123250,0.311955273151398
16585,42123178,0.299999982118607
16586,42123052,2.64261960983276
16587,42122956,0
16588,42122902,1.30114889144897
16589,42122800,0.0750015303492546
16590,42122794,0.0250000506639481
16591,42122776,0.0250009540468454
16592,42122498,5.88872814178467
16593,42122386,0.025000274181366
16594,42121948,0.380232870578766
16595,42103684,
16596,42103356,6.21289970581529e-08
16597,42103248,0.72237241268158
16598,42103212,7.65066337585449
16599,42103072,0
16600,42102744,0.0750020295381546
16601,42102502,0.892595052719116
16602,42102376,0.0500003546476364
16603,42102366,0.201051399111748
16604,42101926,0.150002777576447
16605,42101916,0
16606,42101866,0.175001308321953
16607,42101830,1.0514110326767
16608,42083674,
16609,42083350,3.45955726288594e-08
16610,42083332,0.333485454320908
16611,42083274,2.61825547909211e-08
16612,42083224,5.93065500259399
16613,42083188,0.869745016098022
16614,42083112,0
16615,42083076,0
16616,42082950,0
16617,42082918,0.32789671421051
16618,42082774,0.578700363636017
16619,42082400,1.16238751957098e-07
16620,42081964,0.150003150105476
16621,42081954,0.458611965179443
16622,42081928,0.150001958012581
16623,42081910,0.275000005960464
16624,42081888,4.48376083374023
16625,42081806,1.05931687355042
16626,42063358,2.35174208995659e-08
16627,42063322,0.299999982118607
16628,42063196,0
16629,42063160,3.18605852127075
16630,42063100,7.41321457553568e-08
16631,42062956,0
16632,42062920,0
16633,42062902,0.299999982118607
16634,42062826,1.79997527993692e-06
16635,42062512,1.11383497714996
16636,42062452,1.0630499124527
16637,42061972,0.175001785159111
16638,42061926,0.150003343820572
16639,42061882,
16640,42061858,2.30842185020447
16641,42043318,0.717109382152557
16642,42043156,2.39061546325684
16643,42043120,0.0250003468245268
16644,42043110,0
16645,42042940,0
16646,42042930,
16647,42042724,0
16648,42041910,0.12500025331974
16649,42041838,0.941629767417908
16650,42041778,0.0500035248696804
16651,42023304,0.754501283168793
16652,42023268,0
16653,42023034,3.17609760713822e-07
16654,42022908,9.3878231048584
16655,42022782,0
16656,42022728,0
16657,42022524,0.0500001199543476
16658,42022416,0.253775656223297
16659,42022404,0.270731806755066
16660,42003608,
16661,42003356,2.75273720262703e-07
16662,42003288,0.51641708612442
16663,42003256,0.369857519865036
16664,42003248,0.892955601215363
16665,42003238,0.885145902633667
16666,42003234,2.11895680427551
16667,42003202,6.55376425129361e-07
16668,42003184,0.809436082839966
16669,42003148,5.43861460755579e-07
16670,42003130,0.0249999985098839
16671,42002996,0.97065931558609
16672,42002968,0.0500006787478924
16673,42002960,1.26136046674219e-06
16674,42002582,0
16675,42002522,0.075000137090683
16676,42002504,0.939344882965088
16677,42002496,0.556539952754974
16678,42002492,0.319438338279724
16679,42002468,0.25573056936264
16680,42002460,
16681,42002438,0.335074812173843
16682,42001916,0.299999982118607
16683,42001906,3.82581811209093e-06
16684,42001870,
16685,42001852,3.37489414215088
16686,42001798,1.66372919082642
16687,42001776,0.933557450771332
16688,41983298,0
16689,41983118,0.0250000040978193
16690,41982974,0.0500025972723961
16691,41982722,0
16692,41982542,2.73545980453491
16693,41982480,2.68885636329651
16694,41982398,12.6833581924438
16695,41982386,0.619515419006348
16696,41982368,0.125001803040504
16697,41981944,0.125001281499863
16698,41981900,0.0500029139220715
16699,41963360,1.85646626960079e-07
16700,41963276,2.60964512825012
16701,41963248,3.65909004211426
16702,41963222,9.22206822906446e-07
16703,41963216,2.1745138168335
16704,41963186,0.906599402427673
16705,41963162,2.61643362045288
16706,41963150,0.0250000022351742
16707,41963126,2.48493051528931
16708,41962982,1.23941946029663
16709,41962970,0.0500025264918804
16710,41962952,0.322769433259964
16711,41962892,5.1772255897522
16712,41962754,0.144103661179543
16713,41962532,0.0402031801640987
16714,41961776,0.488757967948914
16715,41943268,3.02590084075928
16716,41943250,2.57742500305176
16717,41943172,0.545677900314331
16718,41942740,0
16719,41942560,0
16720,41942506,0.0500015914440155
16721,41942498,0.0250026378780603
16722,41942488,
16723,41942462,
16724,41941882,0.0500020757317543
16725,41941786,0.200002014636993
16726,41923266,1.0446070432663
16727,41923212,1.51251530647278
16728,41923186,2.6283073425293
16729,41923140,1.2250868621777e-06
16730,41923090,0
16731,41923014,3.10093402862549
16732,41922964,0.311096578836441
16733,41922942,26.7192001342773
16734,41922924,0.391787737607956
16735,41922892,2.1332004070282
16736,41922438,0.280568212270737
16737,41922420,43.1115913391113
16738,41922402,0.249999985098839
16739,41921944,0.199999988079071
16740,41903350,0
16741,41903314,
16742,41903278,0.0750000104308128
16743,41903260,8.30370936455438e-08
16744,41903206,0
16745,41903188,1.17478215694427
16746,41903184,0.0250031147152185
16747,41902954,0.0500002093613148
16748,41902738,0
16749,41902558,0.175002664327621
16750,41902454,
16751,41902446,8.77688026428223
16752,41902400,0.225002437829971
16753,41902382,0.0500024110078812
16754,41902346,0.2391037940979
16755,41883358,1.40905990519968e-06
16756,41883208,0
16757,41883154,0.0499999970197678
16758,41883136,5.38040542602539
16759,41883132,0.0249999985098839
16760,41883124,0
16761,41883064,0.0249999985098839
16762,41882974,2.37173366546631
16763,41882944,0.0500016994774342
16764,41882776,2.56605492410245e-09
16765,41882494,
16766,41882386,0.906266272068024
16767,41882358,0.175000697374344
16768,41881930,0.100003123283386
16769,41881876,39.2002067565918
16770,41863380,0
16771,41863336,1.69878433098347e-06
16772,41863326,0.299999982118607
16773,41863254,0.0250001437962055
16774,41863224,0.411258637905121
16775,41863206,0
16776,41863128,0.0249999985098839
16777,41863092,0
16778,41862864,0.299999982118607
16779,41862778,1.54189727652465e-09
16780,41862756,0
16781,41862732,0
16782,41862472,
16783,41862432,0.225000157952309
16784,41862408,0.250000089406967
16785,41861958,0.303539961576462
16786,41843358,0
16787,41843340,0
16788,41842448,9.786865234375
16789,41842350,0.175000369548798
16790,41823400,0.299999982118607
16791,41823378,6.72663929890405e-07
16792,41823346,0
16793,41823302,1.10401501274282e-07
16794,41823284,0.371495604515076
16795,41823256,1.67643094062805
16796,41823220,0.558733701705933
16797,41823216,0.358602285385132
16798,41823212,0.325445055961609
16799,41823184,1.15312647819519
16800,41823158,3.61024641990662
16801,41823112,0
16802,41823058,0.0249999985098839
16803,41823036,
16804,41822978,3.92026877403259
16805,41822888,1.58429133892059
16806,41822870,3.95909094810486
16807,41822766,0
16808,41822482,2.30341458320618
16809,41822438,0.225000247359276
16810,41822414,0.22500067949295
16811,41822402,0.250000238418579
16812,41822374,0.150003358721733
16813,41822360,0.175000354647636
16814,41821960,0.401276111602783
16815,41821812,0.100004680454731
16816,41821790,
16817,41803154,0
16818,41802956,0.30737179517746
16819,41802746,0
16820,41802494,10.2425231933594
16821,41802462,
16822,41802398,0.200000420212746
16823,41802354,0.200000092387199
16824,41783392,8.83551820152206e-07
16825,41783356,0.0249999985098839
16826,41783342,0.0250022765249014
16827,41783288,0.322044014930725
16828,41783270,0
16829,41783248,0.331214308738708
16830,41783240,0.37615841627121
16831,41783234,0.800236403942108
16832,41783222,0.357835918664932
16833,41783204,0.48739954829216
16834,41783068,0
16835,41783032,0.893235802650452
16836,41782970,0.0500007122755051
16837,41782888,2.5180811882019
16838,41782772,0
16839,41782754,0
16840,41782550,0.0249999985098839
16841,41782532,0
16842,41782412,0.225000217556953
16843,41782388,1.54307949542999
16844,41763388,1.02051285466587e-06
16845,41763334,0.30015641450882
16846,41763268,0
16847,41763196,0.507250905036926
16848,41763142,0.0250014960765839
16849,41763136,0.0250011347234249
16850,41763118,9.97733783721924
16851,41763100,0
16852,41762480,
16853,41762476,4.26665639877319
16854,41762422,0.225000113248825
16855,41743306,0.743550360202789
16856,41743302,0.52422821521759
16857,41743198,0.40306031703949
