POINT_ID,DO_RSG1,Corine_Landcover,hoehe_m,DO_MAT1
28542144,Regosols,Forest and semi natural areas,614.36,igneous rocks
29342128,Regosols,Agricultural areas,756.34,igneous rocks
28862140,Regosols,Agricultural areas,437.38,igneous rocks
28662146,Regosols,Forest and semi natural areas,779.3,igneous rocks
29402144,Regosols,Agricultural areas,737.32,igneous rocks
28762162,Regosols,Agricultural areas,453.75,igneous rocks
28722166,Regosols,Forest and semi natural areas,637.42,igneous rocks
28642186,Regosols,Agricultural areas,572.98,igneous rocks
28622188,Regosols,Forest and semi natural areas,566.75,igneous rocks
29182186,Regosols,Forest and semi natural areas,518.01,igneous rocks
29382188,Regosols,Forest and semi natural areas,634.37,igneous rocks
29342200,Regosols,Agricultural areas,503.06,igneous rocks
29222204,Regosols,Agricultural areas,580.76,igneous rocks
29342206,Regosols,Agricultural areas,604.06,igneous rocks
28902202,Regosols,Agricultural areas,362.61,igneous rocks
29102206,Regosols,Agricultural areas,551.58,igneous rocks
53281774,Regosols,Agricultural areas,0.74,Mesozoic calcareous rocks
53001792,Regosols,Agricultural areas,119.22,Mesozoic calcareous rocks
52381876,Regosols,Forest and semi natural areas,368.47,Mesozoic calcareous rocks
52721908,Regosols,Forest and semi natural areas,1219.45,Mesozoic calcareous rocks
52181902,Regosols,Forest and semi natural areas,421.82,Mesozoic calcareous rocks
52141926,Regosols,Agricultural areas,325.96,Mesozoic calcareous rocks
40082242,Umbrisols,Forest and semi natural areas,102.86,metamorphic rocks
40442268,Umbrisols,Agricultural areas,16.58,metamorphic rocks
40642274,Umbrisols,Forest and semi natural areas,212.11,metamorphic rocks
43382422,Fluvisols,Agricultural areas,36.32,fluvial deposits
43502416,Fluvisols,Agricultural areas,32.34,fluvial deposits
42722438,Fluvisols,Agricultural areas,93.6,fluvial deposits
43822404,Fluvisols,Agricultural areas,33.31,fluvial deposits
43922404,Fluvisols,Agricultural areas,25.62,fluvial deposits
43982406,Fluvisols,Agricultural areas,22.78,fluvial deposits
43982428,Fluvisols,Agricultural areas,14.88,fluvial deposits
44242414,Fluvisols,Artificial surfaces,14.52,fluvial deposits
44402394,Fluvisols,Agricultural areas,9.03,fluvial deposits
44482376,Fluvisols,Agricultural areas,25.24,fluvial deposits
44522366,Fluvisols,Agricultural areas,57.08,fluvial deposits
44602356,Fluvisols,Agricultural areas,120.44,fluvial deposits
44702374,Fluvisols,Agricultural areas,7.99,fluvial deposits
44782356,Fluvisols,Agricultural areas,18.88,fluvial deposits
44662492,Fluvisols,Agricultural areas,21.21,fluvial deposits
44662456,Fluvisols,Agricultural areas,4.87,fluvial deposits
45042534,Fluvisols,Agricultural areas,45.99,fluvial deposits
45122538,Fluvisols,Agricultural areas,30.2,fluvial deposits
45122530,Fluvisols,Agricultural areas,18.03,fluvial deposits
45242518,Fluvisols,Agricultural areas,2.77,fluvial deposits
45342510,Fluvisols,Agricultural areas,-1.94,fluvial deposits
42022404,Fluvisols,Agricultural areas,205.33,fluvial deposits
42242422,Fluvisols,Agricultural areas,107.76,fluvial deposits
44882352,Fluvisols,Artificial surfaces,17.09,fluvial deposits
45222326,Fluvisols,Agricultural areas,89.56,fluvial deposits
45382568,Fluvisols,Agricultural areas,251.82,fluvial deposits
45462542,Fluvisols,Agricultural areas,43.77,fluvial deposits
45482530,Fluvisols,Agricultural areas,10.46,fluvial deposits
45482566,Fluvisols,Agricultural areas,126.31,fluvial deposits
45502518,Fluvisols,Agricultural areas,0.72,fluvial deposits
45542560,Fluvisols,Agricultural areas,125.42,fluvial deposits
43122426,Luvisols,Agricultural areas,71.11,fluvial deposits
43662400,Luvisols,Agricultural areas,47.18,fluvial deposits
43262410,Luvisols,Agricultural areas,212.71,fluvial deposits
43362402,Luvisols,Agricultural areas,168.56,fluvial deposits
33481922,Leptosols,Forest and semi natural areas,1111.58,Tertiary sedimentary rocks
33541946,Leptosols,Forest and semi natural areas,1078.85,Tertiary sedimentary rocks
33641952,Leptosols,Agricultural areas,1113.62,Tertiary sedimentary rocks
33941950,Leptosols,Agricultural areas,1002.51,Tertiary sedimentary rocks
33741972,Leptosols,Forest and semi natural areas,1128.09,Tertiary sedimentary rocks
34041970,Leptosols,Forest and semi natural areas,1025.96,Tertiary sedimentary rocks
33301954,Leptosols,Forest and semi natural areas,1129.52,Tertiary sedimentary rocks
32901968,Leptosols,Forest and semi natural areas,1256.03,Tertiary sedimentary rocks
33061972,Leptosols,Forest and semi natural areas,1350.86,Tertiary sedimentary rocks
33261978,Leptosols,Forest and semi natural areas,1450.59,Tertiary sedimentary rocks
33421980,Leptosols,Forest and semi natural areas,1504.45,Tertiary sedimentary rocks
32902000,Leptosols,Forest and semi natural areas,999.51,Tertiary sedimentary rocks
33102006,Leptosols,Forest and semi natural areas,1448.48,Tertiary sedimentary rocks
33382002,Leptosols,Forest and semi natural areas,1385.54,Tertiary sedimentary rocks
33062008,Leptosols,Agricultural areas,1315.97,Tertiary sedimentary rocks
33002010,Leptosols,Forest and semi natural areas,1402.78,Tertiary sedimentary rocks
33022016,Leptosols,Forest and semi natural areas,1272.93,Tertiary sedimentary rocks
33422016,Leptosols,Forest and semi natural areas,1422.81,Tertiary sedimentary rocks
32742034,Leptosols,Forest and semi natural areas,1160.21,Tertiary sedimentary rocks
32862036,Leptosols,Forest and semi natural areas,1300.3,Tertiary sedimentary rocks
32842038,Leptosols,Agricultural areas,1215.06,Tertiary sedimentary rocks
33062038,Leptosols,Forest and semi natural areas,1357.53,Tertiary sedimentary rocks
33322034,Leptosols,Agricultural areas,1363.07,Tertiary sedimentary rocks
33202038,Leptosols,Forest and semi natural areas,1354.65,Tertiary sedimentary rocks
33342038,Leptosols,Agricultural areas,1236.87,Tertiary sedimentary rocks
33062044,Leptosols,Forest and semi natural areas,1173.24,Tertiary sedimentary rocks
33522038,Leptosols,Agricultural areas,1054.45,Tertiary sedimentary rocks
33322042,Leptosols,Agricultural areas,1163.35,Tertiary sedimentary rocks
33102046,Leptosols,Forest and semi natural areas,1243.77,Tertiary sedimentary rocks
33122048,Leptosols,Forest and semi natural areas,1159.22,Tertiary sedimentary rocks
33542042,Leptosols,Agricultural areas,1030.45,Tertiary sedimentary rocks
33162048,Leptosols,Agricultural areas,1114.12,Tertiary sedimentary rocks
33362046,Leptosols,Forest and semi natural areas,1238.36,Tertiary sedimentary rocks
33182050,Leptosols,Agricultural areas,1071.24,Tertiary sedimentary rocks
32822060,Leptosols,Forest and semi natural areas,1147.19,Tertiary sedimentary rocks
33462052,Leptosols,Forest and semi natural areas,1084.5,Tertiary sedimentary rocks
32902062,Leptosols,Forest and semi natural areas,1210.98,Tertiary sedimentary rocks
33062062,Leptosols,Agricultural areas,1236.98,Tertiary sedimentary rocks
33901978,Leptosols,Agricultural areas,1210.4,Tertiary sedimentary rocks
33921980,Leptosols,Agricultural areas,1273.44,Tertiary sedimentary rocks
34041988,Leptosols,Forest and semi natural areas,1566.29,Tertiary sedimentary rocks
33981990,Leptosols,Agricultural areas,1316.34,Tertiary sedimentary rocks
34161996,Leptosols,Forest and semi natural areas,1480.59,Tertiary sedimentary rocks
34022002,Leptosols,Agricultural areas,1357.06,Tertiary sedimentary rocks
34242002,Leptosols,Forest and semi natural areas,1284.37,Tertiary sedimentary rocks
34042006,Leptosols,Forest and semi natural areas,1314.89,Tertiary sedimentary rocks
33862010,Leptosols,Agricultural areas,1081.91,Tertiary sedimentary rocks
34062008,Leptosols,Agricultural areas,1256.27,Tertiary sedimentary rocks
34402006,Leptosols,Forest and semi natural areas,1186.18,Tertiary sedimentary rocks
34122012,Leptosols,Forest and semi natural areas,1412.88,Tertiary sedimentary rocks
33922020,Leptosols,Agricultural areas,1213.63,Tertiary sedimentary rocks
33942022,Leptosols,Agricultural areas,1216.99,Tertiary sedimentary rocks
33822024,Leptosols,Agricultural areas,1194.8,Tertiary sedimentary rocks
34102020,Leptosols,Forest and semi natural areas,1269.16,Tertiary sedimentary rocks
33982022,Leptosols,Forest and semi natural areas,1306.44,Tertiary sedimentary rocks
33882026,Leptosols,Agricultural areas,1248.69,Tertiary sedimentary rocks
34042024,Leptosols,Agricultural areas,1269.67,Tertiary sedimentary rocks
